"","period","month","day","year","treatment","plot","stake","species","sex","reprod","age","testes","vagina","pregnant","nipples","lactation","hfl","wgt","tag","note2","note5"
"467",123,6,11,1988,"exclosure",21,57,"RM","F",NA,NA,NA,NA,NA,"E",NA,16,9,"8510",NA,NA
"470",123,6,11,1988,"control",22,64,"PE","F",NA,NA,NA,NA,NA,"E",NA,21,19,"8550",NA,NA
"476",123,6,11,1988,"exclosure",6,76,"PE","M",NA,"J",NA,NA,NA,NA,NA,20,14,"7885",NA,NA
"482",123,6,12,1988,"exclosure",3,15,"OT","M",NA,NA,"M",NA,NA,NA,NA,20,20,"7805",NA,NA
"483",123,6,12,1988,"control",11,17,"PE","F",NA,NA,NA,NA,NA,"E",NA,20,26,"7726",NA,NA
"485",123,6,12,1988,"control",8,22,"NA","F",NA,NA,NA,NA,NA,"E",NA,34,172,"7029",NA,NA
"495",123,6,12,1988,"control",14,32,"NA","M","Z",NA,NA,NA,NA,NA,NA,35,100,"7831",NA,NA
"501",123,6,12,1988,"control",11,37,"DM","M","Z",NA,NA,NA,NA,NA,NA,37,34,"7733123d",NA,NA
"505",123,6,12,1988,"control",11,51,"SH","M","Z",NA,NA,NA,NA,NA,NA,30,99,"7258",NA,NA
"508",123,6,12,1988,"control",2,54,"PE","M",NA,"J",NA,NA,NA,NA,NA,20,14,"8581",NA,NA
"509",123,6,12,1988,"control",14,54,"NA","F",NA,NA,NA,"S",NA,"E",NA,34,195,"7979",NA,NA
"512",123,6,12,1988,"control",14,61,"OL","M",NA,NA,"S",NA,NA,NA,NA,20,NA,"7204",NA,NA
"513",123,6,12,1988,"exclosure",13,61,"PE","F",NA,NA,NA,NA,"P","E",NA,21,30,"7881",NA,NA
"514",123,6,12,1988,"control",8,62,"NA","F","Z",NA,NA,NA,NA,NA,NA,31,100,"7856",NA,NA
"515",123,6,12,1988,"control",8,64,"DM","M","Z",NA,NA,NA,NA,NA,NA,38,30,"8517",NA,NA
"517",123,6,12,1988,"control",4,66,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,46,"7852",NA,NA
"526",123,6,12,1988,"exclosure",3,77,"PP","F","Z",NA,NA,NA,NA,NA,NA,24,13,"110128d",NA,NA
"527",123,6,12,1988,"control",11,77,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,28,"7203",NA,NA
"528",124,7,14,1988,"control",22,11,"DM","M",NA,NA,"S",NA,NA,NA,NA,38,45,"7706108d",NA,NA
"530",124,7,14,1988,"control",17,16,"DM","M","Z",NA,NA,NA,NA,NA,NA,36,32,"7249",NA,NA
"537",124,7,14,1988,"exclosure",19,33,"PM","M",NA,NA,"S",NA,NA,NA,NA,21,18,"7250",NA,NA
"541",124,7,14,1988,"control",17,45,"PE","M","Z",NA,NA,NA,NA,NA,NA,21,16,"7248",NA,NA
"545",124,7,14,1988,"exclosure",18,62,"PM","F",NA,NA,NA,NA,NA,"E",NA,18,25,"7201",NA,NA
"551",124,7,14,1988,"control",17,75,"SH","M","Z",NA,NA,NA,NA,NA,NA,27,62,"7247",NA,NA
"556",124,7,15,1988,"exclosure",15,15,"NA","F",NA,NA,NA,"P",NA,NA,NA,33,143,"7898",NA,NA
"557",124,7,15,1988,"control",11,16,"DM","M","Z",NA,NA,NA,NA,NA,NA,36,37,"7733123d",NA,NA
"567",124,7,15,1988,"control",14,41,"DM","F",NA,"J",NA,NA,NA,NA,NA,33,20,"8522",NA,NA
"569",124,7,15,1988,"exclosure",3,43,"PP","F",NA,NA,NA,NA,NA,"E",NA,24,22,"4121d",NA,NA
"570",124,7,15,1988,"control",11,47,"NA","F",NA,NA,NA,NA,NA,NA,NA,33,137,"7243",NA,NA
"572",124,7,15,1988,"control",4,61,"NA","M","Z",NA,NA,NA,NA,NA,NA,33,126,"8520",NA,NA
"575",124,7,15,1988,"exclosure",13,62,"OL","M",NA,NA,"S",NA,NA,NA,NA,21,30,"7204",NA,NA
"576",124,7,15,1988,"control",4,64,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,45,"7852",NA,NA
"578",124,7,15,1988,"control",14,66,"NA","M",NA,"J",NA,NA,NA,NA,NA,33,90,"7242",NA,NA
"585",124,7,15,1988,"control",2,75,"OT","F",NA,NA,NA,NA,"P","E",NA,21,38,"8600",NA,NA
"586",124,7,15,1988,"control",8,76,"DM","M","Z",NA,NA,NA,NA,NA,NA,37,39,"8517",NA,NA
"591",125,8,9,1988,"control",22,13,"OT","F","Z",NA,NA,NA,NA,NA,NA,21,18,"7236",NA,NA
"595",125,8,9,1988,"exclosure",20,17,"NA","F",NA,NA,NA,NA,NA,"E",NA,35,206,"7233",NA,NA
"597",125,8,9,1988,"control",17,21,"DO","M",NA,NA,"S",NA,NA,NA,NA,37,51,"6579112d",NA,NA
"599",125,8,9,1988,"exclosure",6,26,"OT","M","Z",NA,NA,NA,NA,NA,NA,18,22,"8524",NA,NA
"603",125,8,9,1988,"exclosure",19,34,"RM","F",NA,NA,NA,NA,"P",NA,NA,18,15,"7239",NA,NA
"604",125,8,9,1988,"exclosure",20,35,"NA","M","Z",NA,NA,NA,NA,NA,NA,33,118,"8527",NA,NA
"606",125,8,9,1988,"control",12,37,"DO","M","Z",NA,NA,NA,NA,NA,NA,38,56,"7865",NA,NA
"608",125,8,9,1988,"exclosure",20,42,"PM","M","Z",NA,NA,NA,NA,NA,NA,20,20,"7231",NA,NA
"613",125,8,9,1988,"exclosure",6,54,"PP","F","Z",NA,NA,NA,NA,NA,NA,20,10,"5012136d",NA,NA
"617",125,8,9,1988,"control",17,64,"RM","F",NA,NA,NA,NA,NA,"E",NA,16,11,"8510",NA,NA
"618",125,8,9,1988,"control",17,66,"PE","M","Z",NA,NA,NA,NA,NA,NA,20,19,"7248",NA,NA
"620",125,8,9,1988,"exclosure",6,72,"OT","M",NA,"J",NA,NA,NA,NA,NA,21,17,"7240",NA,NA
"622",125,8,9,1988,"exclosure",18,73,"PM","F",NA,NA,NA,NA,NA,"E",NA,20,21,"7201",NA,NA
"625",125,8,9,1988,"exclosure",19,77,"SH","F",NA,NA,NA,NA,NA,"E",NA,27,65,"7237",NA,NA
"628",125,8,10,1988,"control",2,15,"DM","M",NA,"J",NA,NA,NA,NA,NA,35,24,"7205",NA,NA
"629",125,8,10,1988,"exclosure",15,15,"NA","F",NA,NA,NA,NA,NA,"E",NA,33,150,"7898",NA,NA
"630",125,8,10,1988,"control",2,16,"NA","M",NA,NA,"S",NA,NA,NA,NA,34,188,"7206",NA,NA
"632",125,8,10,1988,"control",14,22,"DM","F",NA,"J",NA,NA,NA,NA,NA,36,27,"8533",NA,NA
"640",125,8,10,1988,"control",11,36,"DM","M","Z",NA,NA,NA,NA,NA,NA,39,40,"7733123d",NA,NA
"645",125,8,10,1988,"exclosure",13,43,"PE","F",NA,NA,NA,NA,"P",NA,NA,21,27,"7211",NA,NA
"651",125,8,10,1988,"exclosure",13,46,"PE","F","Z",NA,NA,NA,NA,NA,NA,21,18,"7210",NA,NA
"653",125,8,10,1988,"control",8,52,"OL","F",NA,NA,NA,NA,"P","E",NA,22,45,"7879",NA,NA
"654",125,8,10,1988,"exclosure",13,54,"PE","M","Z",NA,NA,NA,NA,NA,NA,21,20,"7212",NA,NA
"661",125,8,10,1988,"control",14,66,"DM","F",NA,NA,NA,NA,NA,"E",NA,37,49,"7209145d",NA,NA
"669",125,8,10,1988,"control",11,77,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,31,"7207",NA,NA
"683",126,9,11,1988,"exclosure",18,72,"PM","M",NA,NA,"S",NA,NA,NA,NA,21,21,"7231",NA,NA
"686",126,9,11,1988,"control",17,77,"SH","M","Z",NA,NA,NA,NA,NA,NA,28,79,"7247",NA,NA
"691",126,9,12,1988,"control",2,15,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,35,"7205",NA,NA
"692",126,9,12,1988,"exclosure",13,16,"OT","F","Z",NA,NA,NA,NA,NA,NA,20,19,"7226",NA,NA
"693",126,9,12,1988,"control",4,21,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,39,"7308",NA,NA
"700",126,9,12,1988,"control",2,34,"OT","M",NA,NA,"M",NA,NA,NA,NA,21,21,"8544",NA,NA
"705",126,9,12,1988,"exclosure",13,44,"PE","F","Z",NA,NA,NA,NA,NA,NA,21,21,"7225",NA,NA
"710",126,9,12,1988,"control",14,54,"NA","M",NA,"J",NA,NA,NA,NA,NA,32,94,"7313",NA,NA
"713",126,9,12,1988,"control",11,62,"OT","F","Z",NA,NA,NA,NA,NA,NA,21,20,"7310",NA,NA
"716",126,9,12,1988,"exclosure",13,65,"PE","M","Z",NA,NA,NA,NA,NA,NA,21,21,"7314",NA,NA
"718",126,9,12,1988,"control",4,74,"DM","F",NA,NA,NA,NA,NA,"E",NA,36,44,"7227",NA,NA
"720",126,9,12,1988,"exclosure",3,76,"PE","F",NA,NA,NA,NA,"P","E",NA,21,26,"7307",NA,NA
"721",126,9,12,1988,"control",14,76,"DM","F",NA,NA,NA,NA,NA,"B",NA,36,53,"7209145d",NA,NA
"724",127,10,8,1988,"control",22,15,"PE","F",NA,"J",NA,NA,NA,NA,NA,20,14,"7223",NA,NA
"727",127,10,8,1988,"control",12,23,"NA","M","Z",NA,NA,NA,NA,NA,NA,32,NA,"7317",NA,NA
"728",127,10,8,1988,"exclosure",21,26,"SH","F",NA,NA,NA,NA,"P","E",NA,26,81,"7216",NA,NA
"730",127,10,8,1988,"exclosure",21,41,"SH","M","Z",NA,NA,NA,NA,NA,NA,27,62,"7217",NA,NA
"731",127,10,8,1988,"exclosure",6,44,"OT","F","Z",NA,NA,NA,NA,NA,NA,20,20,"7214",NA,NA
"743",127,10,8,1988,"exclosure",18,71,"PE","M",NA,NA,"M",NA,NA,NA,NA,21,18,"7218",NA,NA
"744",127,10,8,1988,"exclosure",18,73,"PM","M",NA,"J",NA,NA,NA,NA,NA,18,17,"7318",NA,NA
"745",127,10,8,1988,"exclosure",6,75,"PE","M",NA,"J",NA,NA,NA,NA,NA,19,14,"7224",NA,NA
"747",127,10,8,1988,"exclosure",18,75,"PM","M",NA,NA,"S",NA,NA,NA,NA,20,23,"7231",NA,NA
"749",127,10,9,1988,"control",4,11,"DM","F",NA,NA,NA,NA,NA,"B",NA,36,37,"7308",NA,NA
"751",127,10,9,1988,"exclosure",13,15,"NA","M","Z",NA,NA,NA,NA,NA,NA,34,128,"7313",NA,NA
"755",127,10,9,1988,"exclosure",13,24,"PE","M","Z",NA,NA,NA,NA,NA,NA,21,22,"7314",NA,NA
"756",127,10,9,1988,"control",2,26,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,43,"7205",NA,NA
"768",127,10,9,1988,"control",14,64,"DM","F",NA,NA,NA,NA,NA,"E",NA,35,45,"7209145d",NA,NA
"769",127,10,9,1988,"control",11,65,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,35,"7446148d",NA,NA
"770",127,10,9,1988,"exclosure",3,66,"OT","M","Z",NA,NA,NA,NA,NA,NA,21,22,"7215",NA,NA
"776",127,10,9,1988,"control",8,74,"DM","F","Z",NA,NA,NA,NA,NA,NA,34,25,"7325149d",NA,NA
"777",127,10,9,1988,"exclosure",13,75,"OT","M","Z",NA,NA,NA,NA,NA,NA,19,17,"7321",NA,NA
"778",127,10,9,1988,"control",11,76,"DM","M","Z",NA,NA,NA,NA,NA,NA,34,39,"7323",NA,NA
"781",127,10,9,1988,"exclosure",13,77,"OT","M","Z",NA,NA,NA,NA,NA,NA,19,19,"7320",NA,NA
"783",128,11,5,1988,"exclosure",6,11,"OL","M","Z",NA,NA,NA,NA,NA,NA,21,35,"7498",NA,NA
"785",128,11,5,1988,"exclosure",20,15,"OT","M","Z",NA,NA,NA,NA,NA,NA,21,20,"7496",NA,NA
"786",128,11,5,1988,"exclosure",21,16,"SH","M",NA,"J",NA,NA,NA,NA,NA,26,43,"7490",NA,NA
"788",128,11,5,1988,"exclosure",21,23,"SH","F","Z",NA,NA,NA,NA,NA,NA,26,71,"7335",NA,NA
"789",128,11,5,1988,"control",12,26,"DO","F","Z",NA,NA,NA,NA,NA,NA,35,52,"7327",NA,NA
"794",128,11,5,1988,"exclosure",19,35,"PE","M","Z",NA,NA,NA,NA,NA,NA,21,22,"8548",NA,NA
"796",128,11,5,1988,"exclosure",19,37,"SH","F","Z",NA,NA,NA,NA,NA,NA,29,65,"7495",NA,NA
"797",128,11,5,1988,"exclosure",18,42,"PE","M","Z",NA,NA,NA,NA,NA,NA,21,16,"7493",NA,NA
"810",128,11,5,1988,"control",17,66,"SH","F","Z",NA,NA,NA,NA,NA,NA,29,60,"7491",NA,NA
"813",128,11,5,1988,"exclosure",6,73,"PE","M","Z",NA,NA,NA,NA,NA,NA,20,17,"7224",NA,NA
"817",128,11,5,1988,"control",17,77,"NA","M","Z",NA,NA,NA,NA,NA,NA,32,128,"7332",NA,NA
"819",128,11,6,1988,"control",4,11,"DM","M",NA,"J",NA,NA,NA,NA,NA,34,27,"7475",NA,NA
"823",128,11,6,1988,"exclosure",3,14,"RM","M",NA,NA,"S",NA,NA,NA,NA,17,10,"7344",NA,NA
"825",128,11,6,1988,"control",14,14,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,51,"7878",NA,NA
"828",128,11,6,1988,"control",2,17,"OT","M","Z",NA,NA,NA,NA,NA,NA,21,23,"8544",NA,NA
"832",128,11,6,1988,"exclosure",13,24,"RM","M",NA,NA,"S",NA,NA,NA,NA,16,12,"7353",NA,NA
"835",128,11,6,1988,"control",4,31,"DM","F","Z",NA,NA,NA,NA,NA,NA,34,27,"7347",NA,NA
"836",128,11,6,1988,"control",14,31,"RM","F",NA,NA,NA,NA,NA,"E",NA,16,12,"7468",NA,NA
"844",128,11,6,1988,"control",11,44,"PH","M","Z",NA,NA,NA,NA,NA,NA,26,33,"7350",NA,NA
"848",128,11,6,1988,"control",2,54,"PE","M","Z",NA,NA,NA,NA,NA,NA,21,21,"7482",NA,NA
"854",128,11,6,1988,"exclosure",3,62,"RM","M","Z",NA,NA,NA,NA,NA,NA,16,9,"7345",NA,NA
"857",128,11,6,1988,"exclosure",3,63,"OL","F",NA,"J",NA,NA,NA,NA,NA,20,17,"7479",NA,NA
"859",128,11,6,1988,"exclosure",3,65,"OL","F",NA,"J",NA,NA,NA,NA,NA,21,17,"7478",NA,NA
"860",128,11,6,1988,"exclosure",3,66,"OL","F",NA,"J",NA,NA,NA,NA,NA,20,18,"7477",NA,NA
"862",128,11,6,1988,"control",14,67,"DM","F",NA,NA,NA,NA,NA,"E",NA,35,44,"7209145d",NA,NA
"866",128,11,6,1988,"control",8,73,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,39,"7325149d",NA,NA
"869",128,11,6,1988,"control",11,76,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,43,"7446148d",NA,NA
"870",129,12,13,1988,"exclosure",18,11,"PM","M",NA,NA,"S",NA,NA,NA,NA,19,18,"7406",NA,NA
"876",129,12,13,1988,"exclosure",21,23,"RM","F",NA,NA,NA,NA,NA,"E",NA,17,10,"7459",NA,NA
"878",129,12,13,1988,"control",12,27,"DO","M",NA,NA,"S",NA,NA,NA,NA,36,52,"7866",NA,NA
"879",129,12,13,1988,"exclosure",20,33,"RM","F",NA,NA,NA,NA,NA,"E",NA,17,11,"7462",NA,NA
"885",129,12,13,1988,"exclosure",6,37,"DO","M",NA,NA,"S",NA,NA,NA,NA,36,48,"7464",NA,NA
"887",129,12,13,1988,"exclosure",6,42,"RM","M",NA,NA,"S",NA,NA,NA,NA,16,11,"7455",NA,NA
"892",129,12,13,1988,"exclosure",21,57,"RM","M",NA,NA,"S",NA,NA,NA,NA,17,11,"7409",NA,NA
"894",129,12,13,1988,"exclosure",19,57,"RM","F",NA,NA,NA,NA,NA,"E",NA,17,11,"7458",NA,NA
"900",129,12,13,1988,"exclosure",21,74,"RM","M",NA,NA,"S",NA,NA,NA,NA,17,11,"7407",NA,NA
"902",129,12,14,1988,"control",14,12,"DM","F",NA,NA,NA,NA,NA,"R",NA,36,41,"7874",NA,NA
"905",129,12,14,1988,"control",11,14,"DO","M",NA,NA,"R",NA,NA,NA,NA,35,53,"7361",NA,NA
"906",129,12,14,1988,"control",4,15,"DM","M",NA,"J",NA,NA,NA,NA,NA,36,28,"7467",NA,NA
"910",129,12,14,1988,"control",4,21,"DM","M","Z",NA,NA,NA,NA,NA,NA,35,37,"7475",NA,NA
"911",129,12,14,1988,"control",2,22,"RM","F",NA,NA,NA,NA,NA,"E",NA,17,11,"7340",NA,NA
"917",129,12,14,1988,"control",14,25,"RM","M","Z",NA,NA,NA,NA,NA,NA,16,7,"8806",NA,NA
"935",129,12,14,1988,"control",2,51,"RM","M",NA,NA,"S",NA,NA,NA,NA,17,10,"7413",NA,NA
"936",129,12,14,1988,"control",14,52,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,45,"8808",NA,NA
"937",129,12,14,1988,"control",2,53,"DO","M",NA,NA,"S",NA,NA,NA,NA,31,52,"7414",NA,NA
"941",129,12,14,1988,"exclosure",3,61,"RM","F","Z",NA,NA,NA,NA,NA,NA,16,10,"7415",NA,NA
"943",129,12,14,1988,"control",4,62,"OL","M","Z",NA,NA,NA,NA,NA,NA,21,31,"7363",NA,NA
"944",129,12,14,1988,"control",4,65,"RM","F",NA,NA,NA,NA,NA,"E",NA,15,11,"7362",NA,NA
"946",129,12,14,1988,"control",8,67,"RM","M","Z",NA,NA,NA,NA,NA,NA,16,8,"8805",NA,NA
"947",129,12,14,1988,"exclosure",15,67,"RM","F",NA,NA,NA,NA,NA,"E",NA,17,13,"7366",NA,NA
"948",129,12,14,1988,"control",8,72,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,41,"7325149d",NA,NA
"951",129,12,14,1988,"exclosure",15,76,"RM","M",NA,NA,"S",NA,NA,NA,NA,17,11,"7337",NA,NA
"952",129,12,14,1988,"control",11,77,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,41,"7446148d",NA,NA
"955",130,1,10,1989,"exclosure",18,13,"PM","M","Z",NA,NA,NA,NA,NA,NA,20,19,"7406",NA,NA
"956",130,1,10,1989,"exclosure",19,17,"RM","M","Z",NA,NA,NA,NA,NA,NA,17,10,"8817",NA,NA
"957",130,1,10,1989,"control",22,17,"RM","M","Z",NA,NA,NA,NA,NA,NA,16,10,"8821",NA,NA
"961",130,1,10,1989,"exclosure",20,23,"RM","M",NA,NA,"S",NA,NA,NA,NA,17,10,"7379",NA,NA
"962",130,1,10,1989,"exclosure",21,25,"RM","M",NA,NA,"S",NA,NA,NA,NA,17,12,"7378",NA,NA
"964",130,1,10,1989,"exclosure",6,27,"OT","F","Z",NA,NA,NA,NA,NA,NA,21,29,"7440",NA,NA
"976",130,1,10,1989,"exclosure",21,47,"RM","M","Z",NA,NA,NA,NA,NA,NA,17,8,"8824",NA,NA
"980",130,1,10,1989,"control",12,57,"RM","F",NA,NA,NA,NA,NA,"E",NA,16,13,"7374",NA,NA
"981",130,1,10,1989,"exclosure",19,57,"RM","M","Z",NA,NA,NA,NA,NA,NA,17,10,"8819",NA,NA
"983",130,1,10,1989,"exclosure",21,63,"RM","F","Z",NA,NA,NA,NA,NA,NA,17,12,"7459",NA,NA
"988",130,1,10,1989,"control",17,67,"SH","F","Z",NA,NA,NA,NA,NA,NA,29,64,"7491",NA,NA
"993",130,1,10,1989,"control",12,75,"RM","M","Z",NA,NA,NA,NA,NA,NA,16,9,"7375",NA,NA
"997",130,1,10,1989,"exclosure",19,77,"RM","F",NA,NA,NA,NA,NA,"E",NA,17,11,"7458",NA,NA
"1003",130,1,11,1989,"exclosure",15,15,"NA","F","Z",NA,NA,NA,NA,NA,NA,33,187,"7391",NA,NA
"1004",130,1,11,1989,"exclosure",3,21,"RM","M",NA,NA,"M",NA,NA,NA,NA,17,10,"7386",NA,NA
"1007",130,1,11,1989,"exclosure",13,25,"OL","M","Z",NA,NA,NA,NA,NA,NA,20,29,"8838",NA,NA
"1011",130,1,11,1989,"exclosure",13,32,"RM","F","Z",NA,NA,NA,NA,NA,NA,16,9,"7394",NA,NA
"1015",130,1,11,1989,"control",4,35,"DM","M","Z",NA,NA,NA,NA,NA,NA,37,36,"7467",NA,NA
"1020",130,1,11,1989,"exclosure",13,37,"RM","F",NA,NA,NA,NA,"P","E",NA,17,15,"7411",NA,NA
"1022",130,1,11,1989,"exclosure",3,42,"RM","M","Z",NA,NA,NA,NA,NA,NA,17,10,"7387",NA,NA
"1023",130,1,11,1989,"control",8,42,"DM","M",NA,NA,"R",NA,NA,NA,NA,37,51,"8835",NA,NA
"1026",130,1,11,1989,"control",2,47,"RM","F",NA,NA,NA,NA,NA,"E",NA,17,12,"7385",NA,NA
"1030",130,1,11,1989,"control",14,51,"DM","M",NA,NA,"R",NA,NA,NA,NA,37,44,"7393",NA,NA
"1032",130,1,11,1989,"exclosure",3,53,"OT","M","Z",NA,NA,NA,NA,NA,NA,20,25,"8828",NA,NA
"1034",130,1,11,1989,"control",8,54,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,49,"7392",NA,NA
"1037",130,1,11,1989,"control",4,57,"RM","F",NA,NA,NA,NA,"P","E",NA,15,13,"8831",NA,NA
"1038",130,1,11,1989,"exclosure",15,57,"RM","F",NA,NA,NA,NA,"P","E",NA,17,14,"8836",NA,NA
"1050",130,1,11,1989,"control",8,74,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,43,"7325149d",NA,NA
"1051",130,1,11,1989,"exclosure",3,75,"RM","F",NA,NA,NA,NA,NA,"E",NA,18,13,"8830",NA,NA
"1053",130,1,11,1989,"exclosure",13,76,"RM","M",NA,NA,"S",NA,NA,NA,NA,17,11,"7395",NA,NA
"1058",131,2,4,1989,"exclosure",18,14,"PM","M","Z",NA,NA,NA,NA,NA,NA,20,19,"8845",NA,NA
"1069",131,2,4,1989,"exclosure",19,23,"RM","M",NA,NA,"M",NA,NA,NA,NA,17,10,"8847",NA,NA
"1071",131,2,4,1989,"exclosure",18,27,"RM","M",NA,NA,"S",NA,NA,NA,NA,16,10,"8843",NA,NA
"1074",131,2,4,1989,"exclosure",18,32,"PM","M",NA,"J",NA,NA,NA,NA,NA,19,10,"8842",NA,NA
"1076",131,2,4,1989,"exclosure",20,33,"RM","M",NA,NA,"S",NA,NA,NA,NA,17,10,"8840155d",NA,NA
"1078",131,2,4,1989,"control",12,37,"DO","M",NA,NA,"S",NA,NA,NA,NA,36,50,"7866",NA,NA
"1079",131,2,4,1989,"control",12,41,"PE","F","Z",NA,NA,NA,NA,NA,NA,20,17,"9999150d",NA,NA
"1081",131,2,4,1989,"exclosure",21,42,"RM","F","Z",NA,NA,NA,NA,NA,NA,18,10,"8895",NA,NA
"1084",131,2,4,1989,"exclosure",19,44,"PE","M","Z",NA,NA,NA,NA,NA,NA,22,24,"8846",NA,NA
"1085",131,2,4,1989,"exclosure",19,47,"RM","F","Z",NA,NA,NA,NA,NA,NA,19,11,"8897",NA,NA
"1087",131,2,4,1989,"exclosure",21,53,"RM","M",NA,NA,"S",NA,NA,NA,NA,17,11,"7378",NA,NA
"1094",131,2,4,1989,"control",12,67,"DO","M",NA,NA,"S",NA,NA,NA,NA,36,51,"8848",NA,NA
"1106",131,2,5,1989,"exclosure",3,12,"SH","F","Z",NA,NA,NA,NA,NA,NA,28,80,"8891",NA,NA
"1108",131,2,5,1989,"control",11,12,"RM","F",NA,NA,NA,NA,NA,"E","L",16,11,"8614",NA,NA
"1109",131,2,5,1989,"exclosure",15,12,"RM","F","Z",NA,NA,NA,NA,NA,NA,17,10,"8627",NA,NA
"1112",131,2,5,1989,"control",8,15,"DO","M",NA,NA,"S",NA,NA,NA,NA,36,46,"8625",NA,NA
"1114",131,2,5,1989,"control",8,17,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,47,"7392",NA,NA
"1115",131,2,5,1989,"control",14,17,"RM","M",NA,NA,"S",NA,NA,NA,NA,18,10,"8631",NA,NA
"1116",131,2,5,1989,"exclosure",13,21,"RM","F","Z",NA,NA,NA,NA,NA,NA,17,9,"8633",NA,NA
"1117",131,2,5,1989,"exclosure",3,22,"RM","M",NA,NA,"S",NA,NA,NA,NA,17,10,"7359",NA,NA
"1119",131,2,5,1989,"exclosure",15,24,"NA","F","Z",NA,NA,NA,NA,NA,NA,NA,NA,"7391",NA,NA
"1120",131,2,5,1989,"control",2,25,"RM","M",NA,NA,"S",NA,NA,NA,NA,19,11,"8892",NA,NA
"1123",131,2,5,1989,"control",2,31,"RM","F","Z",NA,NA,NA,NA,NA,NA,19,9,"8893",NA,NA
"1127",131,2,5,1989,"control",8,33,"RM","M",NA,NA,"S",NA,NA,NA,NA,18,11,"8624",NA,NA
"1133",131,2,5,1989,"exclosure",13,41,"RM","M","Z",NA,NA,NA,NA,NA,NA,17,10,"7395",NA,NA
"1136",131,2,5,1989,"control",4,44,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,40,"7467",NA,NA
"1140",131,2,5,1989,"control",4,45,"OL","M",NA,NA,"M",NA,NA,NA,NA,22,31,"7363",NA,NA
"1141",131,2,5,1989,"exclosure",13,45,"RM","M",NA,NA,"S",NA,NA,NA,NA,17,11,"8601",NA,NA
"1144",131,2,5,1989,"control",2,47,"RM","F",NA,NA,NA,NA,NA,"E",NA,17,12,"7385",NA,NA
"1147",131,2,5,1989,"exclosure",15,51,"RM","F","Z",NA,NA,NA,NA,NA,NA,17,9,"8628",NA,NA
"1148",131,2,5,1989,"control",14,51,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,47,"7393",NA,NA
"1150",131,2,5,1989,"exclosure",3,53,"OT","F","Z",NA,NA,NA,NA,NA,NA,21,26,"8801",NA,NA
"1152",131,2,5,1989,"exclosure",15,53,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,44,"8638",NA,NA
"1157",131,2,5,1989,"control",2,57,"OT","M","Z",NA,NA,NA,NA,NA,NA,21,24,"8828",NA,NA
"1158",131,2,5,1989,"control",8,57,"OL","F","Z",NA,NA,NA,NA,NA,NA,21,27,"7471",NA,NA
"1161",131,2,5,1989,"exclosure",3,63,"RM","F","Z",NA,NA,NA,NA,NA,NA,16,9,"8611",NA,NA
"1162",131,2,5,1989,"control",11,64,"DM","F",NA,NA,"S",NA,NA,NA,NA,37,44,"8615",NA,NA
"1163",131,2,5,1989,"control",8,64,"RM","F",NA,"J",NA,NA,NA,NA,NA,18,5,"8626",NA,NA
"1170",131,2,5,1989,"control",8,71,"OL","F","Z",NA,NA,NA,NA,NA,NA,21,30,"7311",NA,NA
"1173",131,2,5,1989,"exclosure",15,73,"PM","M",NA,NA,"M",NA,NA,NA,NA,21,20,"8629",NA,NA
"1174",131,2,5,1989,"control",11,75,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,37,"8617",NA,NA
"1175",131,2,5,1989,"control",11,77,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,45,"7446148d",NA,NA
"1181",132,3,12,1989,"control",12,26,"RM","M",NA,NA,"S",NA,NA,NA,NA,17,11,"8645",NA,NA
"1182",132,3,12,1989,"control",12,36,"OL","F",NA,NA,NA,"S",NA,NA,NA,21,31,"7471",NA,NA
"1183",132,3,12,1989,"exclosure",19,42,"PM","M",NA,NA,"S",NA,NA,NA,NA,21,21,"8845",NA,NA
"1186",132,3,12,1989,"control",22,44,"DS","F","Z",NA,NA,NA,NA,NA,NA,52,101,"8651",NA,NA
"1188",132,3,12,1989,"exclosure",6,47,"RM","F",NA,"J",NA,NA,NA,NA,NA,15,6,"8646",NA,NA
"1191",132,3,12,1989,"exclosure",19,56,"PE","F",NA,NA,NA,NA,NA,"E",NA,20,22,"8641",NA,NA
"1193",132,3,12,1989,"control",12,57,"SH","M","Z",NA,NA,NA,NA,NA,NA,31,81,"8644",NA,NA
